MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.001
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (12/03/2021 11:54:34)

Data:
Time,Channel 1,Channel 2
0.302,0.15013123,0.066543579
0.303,0.13911438,0.085845947
0.304,0.19343567,0.082260132
0.305,0.11334228,0.11097717
0.306,0.201828,0.10525513
0.307,0.10577393,0.084716797
0.308,0.20423889,0.095733642
0.309,0.10606384,0.056625366
0.31,0.19876099,0.05078125
0.311,0.12239075,0.053482055
0.312,0.19358826,0.058822632
0.313,0.13259888,0.058296203
0.314,0.18435669,0.057037353
0.315,0.14651489,0.047950744
0.316,0.14164734,0.037635803
0.317,0.18493652,0.053993225
0.318,0.12419128,0.046775818
0.319,0.20504761,0.019882202
0.32,0.11703491,0.028686523
0.321,0.20559692,0.037490845
0.322,0.10517883,0.06300354
0.323,0.20463562,0.085884094
0.324,0.12767029,0.081092834
0.325,0.19714355,0.10664368
0.326,0.13320923,0.10927582
0.327,0.18948364,0.08441925
0.328,0.14585876,0.089218139
0.329,0.14889526,0.065475464
0.33,0.18534851,0.047660827
0.331,0.13145447,0.050582886
0.332,0.2040863,0.057395935
0.333,0.11837769,0.056465149
0.334,0.21746826,0.053543091
0.335,0.11083984,0.05128479
0.336,0.20700073,0.045547485
0.337,0.12443542,0.044746399
0.338,0.19998169,0.048606872
0.339,0.13101196,0.027603149
0.34,0.19667053,0.022842407
0.341,0.14694214,0.0361557
0.342,0.16070557,0.067306518
0.343,0.17982483,0.073539734
0.344,0.13336182,0.084121704
0.345,0.20753479,0.10987854
0.346,0.12356567,0.09526062
0.347,0.21694946,0.083396911
0.348,0.11611938,0.092178345
0.349,0.20799255,0.051948547
0.35,0.12573242,0.049179077
0.351,0.2039032,0.055557251
0.352,0.13552856,0.05116272
0.353,0.2053833,0.05531311
0.354,0.14749145,0.054214477
0.355,0.17030334,0.044128418
0.356,0.18104553,0.038978576
0.357,0.13787842,0.039535522
0.358,0.20358276,0.038261413
0.359,0.12478638,0.030181885
0.36,0.22045898,0.016159057
0.361,0.11897278,0.032546997
0.362,0.21539307,0.067749023
0.363,0.13235474,0.064102173
0.364,0.2013092,0.086120605
0.365,0.13513184,0.10557556
0.366,0.20413208,0.091201782
0.367,0.15339661,0.078193664
0.368,0.17385864,0.093887329
0.369,0.18592834,0.045066833
0.37,0.14089966,0.050254822
0.371,0.20227051,0.050437927
0.372,0.12762451,0.045837402
0.373,0.22320557,0.054580688
0.374,0.12342834,0.050933838
0.375,0.2210083,0.037322998
0.376,0.12936401,0.041976929
0.377,0.20874023,0.04812622
0.378,0.13653564,0.033508301
0.379,0.21012878,0.027153015
0.38,0.15084839,0.021270752
0.381,0.18437195,0.02696228
0.382,0.18789673,0.064704895
0.383,0.14582825,0.070419311
0.384,0.20797729,0.070907593
0.385,0.12756348,0.10677338
0.386,0.22213745,0.091964721
0.387,0.12205505,0.071975708
0.388,0.22605896,0.085906982
0.389,0.1362915,0.042282104
0.39,0.21063232,0.038658142
0.391,0.14091492,0.049308777
0.392,0.21151733,0.04800415
0.393,0.14942932,0.044311523
0.394,0.18869019,0.049682617
0.395,0.18991089,0.033187866
0.396,0.15240478,0.032974243
0.397,0.20613098,0.037734985
0.398,0.13195801,0.028175354
0.399,0.22512817,0.013725281
0.4,0.12716675,0.022262573
0.401,0.22879028,0.013572693
0.402,0.1362915,0.055221557
0.403,0.21153259,0.067764282
0.404,0.14097595,0.062065124
0.405,0.21218872,0.10284424
0.406,0.15635681,0.087715149
0.407,0.18582153,0.065002441
0.408,0.19393921,0.081222534
0.409,0.15464783,0.042953491
0.41,0.21298218,0.026695251
0.411,0.13815308,0.048370361
0.412,0.22666931,0.040084839
0.413,0.12556457,0.036651611
0.414,0.22976685,0.049789429
0.415,0.14091492,0.031478882
0.416,0.21928406,0.027740478
0.417,0.14489746,0.039199829
0.418,0.21536255,0.029251098
0.419,0.14758301,0.0065307615
0.42,0.19447327,0.019805908
