MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,1E-006
Trigger Point [%],49.599998474
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,500
Start Time,System.DateTime (12/03/2021 15:28:50)

Data:
Time,Channel 1,Channel 2
0.000204,0.17529297,-0.013412476
0.000205,0.18519592,-0.015487671
0.000206,0.1862793,-0.017868042
0.000207,0.18731689,-0.019126892
0.000208,0.19090271,-0.021492005
0.000209,0.19400024,-0.023796082
0.00021,0.18746948,-0.025306702
0.000211,0.16726685,-0.025352478
0.000212,0.14501953,-0.024887085
0.000213,0.12521362,-0.022529602
0.000214,0.10990906,-0.020072937
0.000215,0.099853515,-0.017555237
0.000216,0.095031738,-0.01461792
0.000217,0.089874267,-0.012313843
0.000218,0.088607788,-0.0091934206
0.000219,0.08970642,-0.0061874392
0.00022,0.094558715,-0.0038757326
0.000221,0.1047821,-0.0021362307
0.000222,0.12733459,-0.0019378664
0.000223,0.14944458,-0.0026092531
0.000224,0.1706543,-0.0039062502
0.000225,0.18411255,-0.0061874392
0.000226,0.1904602,-0.0074768069
0.000227,0.19476318,-0.0096435549
0.000228,0.19706726,-0.011520386
0.000229,0.19787598,-0.013168335
0.00023,0.19775391,-0.015258789
0.000231,0.19238281,-0.016838074
0.000232,0.18045044,-0.017059326
0.000233,0.16101074,-0.017105103
0.000234,0.13754272,-0.015060425
0.000235,0.11827087,-0.012069702
0.000236,0.10925293,-0.0095062258
0.000237,0.10574341,-0.0066833498
0.000238,0.10453796,-0.0040435793
0.000239,0.10050964,-0.0016174319
0.00024,0.096954345,0.0013656614
0.000241,0.10136414,0.0042419431
0.000242,0.115448,0.0058670042
0.000243,0.13458252,0.0058593748
0.000244,0.15394592,0.0056381223
0.000245,0.17362976,0.0047836302
0.000246,0.19049072,0.0032501219
0.000247,0.20132446,0.00064849832
0.000248,0.20480347,-0.0016250612
0.000249,0.20446777,-0.0027313235
0.00025,0.20870972,-0.0051422121
0.000251,0.21202087,-0.0073318484
0.000252,0.20594788,-0.0091476443
0.000253,0.19065857,-0.0090026858
0.000254,0.1696167,-0.0089797976
0.000255,0.14907837,-0.0068817141
0.000256,0.13015747,-0.0043106081
0.000257,0.1181488,-0.0015792849
0.000258,0.11209106,0.00085449198
0.000259,0.11064148,0.003601074
0.00026,0.10723877,0.0061645506
0.000261,0.109375,0.008666992
0.000262,0.11531067,0.011047363
0.000263,0.12083435,0.013328552
0.000264,0.14039612,0.01410675
0.000265,0.16262817,0.0131073
0.000266,0.18237305,0.012023926
0.000267,0.19863892,0.010246277
0.000268,0.20625305,0.0083465574
0.000269,0.21125793,0.0064086912
0.00027,0.21595764,0.0043182371
0.000271,0.21601868,0.0018692014
0.000272,0.21910095,0.00019836405
0.000273,0.21543884,-0.0016250612
0.000274,0.20310974,-0.0025711062
0.000275,0.18122864,-0.0021591189
0.000276,0.15959167,-0.00093078634
0.000277,0.1394043,0.0014648435
0.000278,0.12985229,0.0040817259
0.000279,0.12185669,0.0066299436
0.00028,0.1148529,0.009788513
0.000281,0.11430359,0.012153625
0.000282,0.11434936,0.014930725
0.000283,0.11782837,0.017562866
0.000284,0.12887573,0.019424438
0.000285,0.15036011,0.019760132
0.000286,0.16950989,0.019073486
0.000287,0.1892395,0.017845154
0.000288,0.20643616,0.015281677
0.000289,0.21487427,0.013534546
0.00029,0.21820068,0.011550903
0.000291,0.22131348,0.0094451902
0.000292,0.22392273,0.0072402952
0.000293,0.22457886,0.0049972532
0.000294,0.2194519,0.0032653806
0.000295,0.20455933,0.0021438597
0.000296,0.18701172,0.0026092527
0.000297,0.1663208,0.0038757322
0.000298,0.14712524,0.005844116
0.000299,0.13473511,0.0077285764
0.0003,0.12976074,0.010391235
0.000301,0.1267395,0.012573242
0.000302,0.12332153,0.015708923
0.000303,0.11930847,0.017593384
0.000304,0.12036133,0.020622253
0.000305,0.13124084,0.022735595
0.000306,0.15155029,0.02355957
0.000307,0.17282104,0.022537231
0.000308,0.19265747,0.020698547
0.000309,0.20831299,0.018745422
0.00031,0.21568298,0.016777038
0.000311,0.22219849,0.014297485
0.000312,0.22566223,0.011566162
0.000313,0.22859192,0.0094757078
0.000314,0.23019409,0.0073699949
0.000315,0.22616577,0.0047760008
0.000316,0.21191406,0.0036468504
0.000317,0.19235229,0.0036315916
0.000318,0.16926575,0.005264282
0.000319,0.15109253,0.0067443846
0.00032,0.13900757,0.0089035032
0.000321,0.1333313,0.010871887
0.000322,0.12635803,0.013427734
0.000323,0.12185669,0.015983581
0.000324,0.12385559,0.017990112
0.000325,0.12675476,0.02028656
0.000326,0.13206482,0.022056579
0.000327,0.14752197,0.023086548
0.000328,0.16976929,0.022285461
0.000329,0.19009399,0.020736694
0.00033,0.20758057,0.018356323
0.000331,0.21803284,0.016189575
0.000332,0.21969604,0.014030456
0.000333,0.22399902,0.011512756
0.000334,0.22853088,0.0081100462
0.000335,0.2295227,0.00617218
0.000336,0.22502136,0.0043792722
0.000337,0.21221924,0.0025939939
0.000338,0.19468689,0.0023422239
0.000339,0.17364502,0.0029144285
0.00034,0.1519928,0.0048141477
0.000341,0.13571167,0.0073547361
0.000342,0.12893677,0.0093536375
0.000343,0.12625122,0.010826111
0.000344,0.12142944,0.013656616
0.000345,0.12269592,0.015403747
0.000346,0.12158203,0.017936706
0.000347,0.12762451,0.019454956
0.000348,0.14799499,0.019950866
0.000349,0.16775513,0.019309997
0.00035,0.18569946,0.017929077
0.000351,0.20196533,0.015670776
0.000352,0.21359253,0.01296997
0.000353,0.21946716,0.01045227
