MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,1E-006
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (10/03/2021 13:33:59)

Data:
Time,Channel 1,Channel 2
0.000418,0.17150879,-0.079109192
0.000419,0.17420959,-0.074867249
0.00042,0.17431641,-0.080825806
0.000421,0.17175293,-0.087570191
0.000422,0.17170715,-0.094947815
0.000423,0.16137695,-0.086639405
0.000424,0.1578064,-0.051506043
0.000425,0.1572113,-0.0098800661
0.000426,0.15782165,0.028388977
0.000427,0.15977478,0.060585022
0.000428,0.16860962,0.073997497
0.000429,0.17126465,0.060409546
0.00043,0.16360474,0.047668457
0.000431,0.15657043,0.057197571
0.000432,0.1622467,0.077552795
0.000433,0.17260742,0.075202942
0.000434,0.17558289,0.039466858
0.000435,0.17312622,-0.005874634
0.000436,0.16940308,-0.039375305
0.000437,0.16882324,-0.060440064
0.000438,0.1701355,-0.085403443
0.000439,0.1615448,-0.10346222
0.00044,0.15663147,-0.093734741
0.000441,0.16119385,-0.0754776
0.000442,0.16789246,-0.07939148
0.000443,0.16534424,-0.10128784
0.000444,0.15286255,-0.10699463
0.000445,0.14328003,-0.07648468
0.000446,0.14123535,-0.019500733
0.000447,0.14970398,0.033958435
0.000448,0.15672302,0.052177429
0.000449,0.15562439,0.050552368
0.00045,0.15338135,0.049079895
0.000451,0.15336609,0.053115845
0.000452,0.15238953,0.054832458
0.000453,0.15258789,0.055053711
0.000454,0.15342712,0.053886413
0.000455,0.16127014,0.045463562
0.000456,0.16967773,0.0038452146
0.000457,0.16384888,-0.053909302
0.000458,0.15466309,-0.088806153
0.000459,0.15188599,-0.094238281
0.00046,0.15188599,-0.089057923
0.000461,0.15328979,-0.089485169
0.000462,0.1532135,-0.097015381
0.000463,0.1496582,-0.10313416
0.000464,0.14889526,-0.10014343
0.000465,0.14932251,-0.10203552
0.000466,0.13677978,-0.09059906
0.000467,0.13262939,-0.044784546
0.000468,0.13644409,0.0053558347
0.000469,0.13972473,0.040832519
0.00047,0.14730835,0.054000854
0.000471,0.14781189,0.041290283
0.000472,0.14002991,0.031112671
0.000473,0.13652039,0.045967102
0.000474,0.14260864,0.064109802
0.000475,0.1499939,0.057090759
0.000476,0.15151977,0.028007507
0.000477,0.1525116,-0.009490967
0.000478,0.1524353,-0.044326782
0.000479,0.15255737,-0.081115723
0.00048,0.1461029,-0.11153412
0.000481,0.13639832,-0.12101746
0.000482,0.13658142,-0.10466003
0.000483,0.14315796,-0.093940735
0.000484,0.14505005,-0.10353088
0.000485,0.14047241,-0.11824799
0.000486,0.13160706,-0.11676025
0.000487,0.12561035,-0.087310791
0.000488,0.12490845,-0.041473389
0.000489,0.12792969,-0.00048065207
0.00049,0.13035583,0.026992798
0.000491,0.13511658,0.035545349
0.000492,0.13490295,0.027236938
0.000493,0.1300354,0.026046753
0.000494,0.131073,0.034591675
0.000495,0.12931824,0.0415802
0.000496,0.13356018,0.046875
0.000497,0.14149475,0.034538269
0.000498,0.14694214,-0.0058517458
0.000499,0.14266968,-0.056083679
0.0005,0.13664246,-0.092483521
0.000501,0.13479614,-0.10816956
0.000502,0.13117981,-0.11332703
0.000503,0.13354492,-0.11402893
0.000504,0.13038635,-0.11908722
0.000505,0.12887573,-0.11907196
0.000506,0.12944031,-0.11660767
0.000507,0.12722778,-0.11833954
0.000508,0.11593628,-0.10433197
0.000509,0.11146545,-0.05847168
0.00051,0.11428833,-0.0036087038
0.000511,0.12335205,0.030387878
0.000512,0.12660217,0.032661438
0.000513,0.12658691,0.023063659
0.000514,0.12158203,0.015701294
0.000515,0.11650085,0.026679992
0.000516,0.12269592,0.042755127
0.000517,0.12902832,0.032699585
0.000518,0.12771606,0.0094757078
0.000519,0.13038635,-0.019721985
0.00052,0.13092041,-0.05456543
0.000521,0.12857056,-0.087295532
0.000522,0.12522888,-0.11164093
0.000523,0.12207031,-0.12299347
0.000524,0.11772156,-0.11732483
0.000525,0.12120056,-0.10904694
0.000526,0.12454224,-0.11547852
0.000527,0.12205505,-0.12985992
0.000528,0.11579895,-0.1349411
0.000529,0.10655212,-0.11235046
0.00053,0.10603332,-0.07006836
0.000531,0.10568237,-0.030769348
0.000532,0.10780334,0.0031738279
0.000533,0.11203003,0.025375366
0.000534,0.11697388,0.025299072
0.000535,0.11253357,0.014244079
0.000536,0.10845947,0.018974304
0.000537,0.11227417,0.028404236
0.000538,0.11286926,0.02848053
0.000539,0.118927,0.022598266
0.00054,0.12760925,-0.012435913
0.000541,0.12400818,-0.067886353
0.000542,0.11557007,-0.10440063
0.000543,0.11331177,-0.11698914
0.000544,0.11390686,-0.12187958
0.000545,0.11227417,-0.12838745
0.000546,0.10919189,-0.1318512
0.000547,0.10914612,-0.12504578
0.000548,0.11279297,-0.12371063
0.000549,0.11056519,-0.134552
0.00055,0.098602295,-0.12904358
0.000551,0.090255737,-0.08657074
0.000552,0.094863891,-0.033485413
0.000553,0.10064697,0.0017395017
0.000554,0.10565186,0.015853882
0.000555,0.10569763,0.011222839
0.000556,0.10081482,0.0093307493
0.000557,0.09967041,0.021781921
0.000558,0.10400391,0.029243469
0.000559,0.10736084,0.023109436
0.00056,0.10786438,0.0061187742
0.000561,0.11112976,-0.017501831
0.000562,0.11376953,-0.050720215
0.000563,0.11528015,-0.092521668
0.000564,0.10865784,-0.13056946
0.000565,0.10095215,-0.14319611
0.000566,0.098937988,-0.13175201
0.000567,0.10501099,-0.12546539
0.000568,0.10513306,-0.13402557
0.000569,0.10118103,-0.14234161
0.00057,0.097793579,-0.13963318
0.000571,0.091110229,-0.12107849
0.000572,0.087371826,-0.085159302
0.000573,0.087463378,-0.048355103
0.000574,0.086975097,-0.011802674
0.000575,0.093429565,0.01953125
0.000576,0.10136414,0.02129364
0.000577,0.09916687,0.00075530985
0.000578,0.088745117,-0.0036621096
0.000579,0.088104248,0.017440796
0.00058,0.098190307,0.029754638
0.000581,0.10383606,0.011611938
0.000582,0.10707092,-0.024658203
0.000583,0.10624695,-0.068481446
0.000584,0.099609375,-0.10453796
0.000585,0.097320556,-0.11904144
0.000586,0.10096741,-0.13095856
0.000587,0.094696045,-0.15005493
0.000588,0.087677002,-0.1448822
0.000589,0.091690063,-0.12830353
0.00059,0.098846435,-0.12757874
0.000591,0.096832275,-0.14788055
0.000592,0.081192016,-0.14586639
0.000593,0.072677612,-0.098106384
0.000594,0.080871582,-0.03868103
