MEphisto Scope parameters
Amplitude Channel 1,1
Amplitude Channel 2,0.5
Offset Channel 1,-0
Offset Channel 2,-0
Probe Channel 1,1
Probe Channel 2,1
Sampling Rate,0.01
Trigger Point [%],50
Trigger Channel,1
Trigger mode,Manual
Trigger Upper Level,-3.0518E-005
Trigger Lower Level,-3.0518E-005
Memory Depth,1000
Start Time,System.DateTime (12/03/2021 12:01:19)

Data:
Time,Channel 1,Channel 2
8.09,0.20553589,0.016029358
8.1,0.17811584,0.096679687
8.11,0.13581848,0.01309967
8.12,0.21365356,0.0986557
8.13,0.13230896,0.019607544
8.14,0.16598511,0.088592529
8.15,0.21392822,0.021331787
8.16,0.1269989,0.090324402
8.17,0.22018433,0.020317077
8.18,0.18173218,0.088623047
8.19,0.14672852,0.020172119
8.2,0.22201538,0.094154358
8.21,0.13278198,0.015098572
8.22,0.17883301,0.096084595
8.23,0.21032715,0.015022278
8.24,0.12890625,0.09840393
8.25,0.21446228,0.016342163
8.26,0.18063354,0.09072876
8.27,0.13728332,0.018600464
8.28,0.22816467,0.089019775
8.29,0.14083862,0.020690918
8.3,0.17178345,0.086166382
8.31,0.21940613,0.016052246
8.32,0.13841248,0.095962524
8.33,0.20703125,0.010147095
8.34,0.20103455,0.095687866
8.35,0.13710022,0.0093078611
8.36,0.22611999,0.099319458
8.37,0.1672821,0.016952514
8.38,0.15441894,0.089477539
8.39,0.22640991,0.019920349
8.4,0.13435364,0.089309692
8.41,0.2046814,0.020210266
8.42,0.21403503,0.092582702
8.43,0.14854431,0.020751953
8.44,0.23765564,0.091789245
8.45,0.1783905,0.012931824
8.46,0.15112305,0.093521118
8.47,0.22848511,0.0043029783
8.48,0.13330078,0.10041809
8.49,0.19316101,0.014526367
8.5,0.22073364,0.088653564
8.51,0.13957214,0.015274048
8.52,0.2451477,0.083885193
8.53,0.18115234,0.016342163
8.54,0.16511536,0.09173584
8.55,0.23223877,0.010772705
8.56,0.14363098,0.090263366
8.57,0.19436645,0.0072250364
8.58,0.22457886,0.092605591
8.59,0.13972473,0.0054397581
8.6,0.23648071,0.086471557
8.61,0.19396973,0.010147095
8.62,0.16043091,0.09236145
8.63,0.24127197,0.012901306
8.64,0.15409851,0.095726013
8.65,0.18701172,0.010322571
8.66,0.23234558,0.084350586
8.67,0.15007019,0.012687683
8.68,0.23416138,0.080307007
8.69,0.20121765,0.01335907
8.7,0.15310669,0.090957641
8.71,0.24121094,0.0044937132
8.72,0.14849853,0.088790893
8.73,0.19303894,0.0065307615
8.74,0.23149109,0.086746216
8.75,0.15411377,0.0088958738
8.76,0.24758911,0.07685852
8.77,0.19876099,0.0052490232
8.78,0.16682434,0.087875366
8.79,0.24395752,0.004760742
8.8,0.14979553,0.079498291
8.81,0.19807434,-0.0011444094
8.82,0.23269653,0.089645386
8.83,0.14915466,0.0055389402
8.84,0.24996948,0.084014892
8.85,0.17417908,0.011734009
8.86,0.18844604,0.080322265
8.87,0.24029541,0.010375976
8.88,0.16165161,0.086746216
8.89,0.24490356,0.0037231443
8.9,0.2060852,0.08732605
8.91,0.16598511,-0.0025558474
8.92,0.24517822,0.087562561
8.93,0.15003967,-0.0036621096
8.94,0.23271179,0.086807251
8.95,0.22024536,0.0038070677
8.96,0.16409302,0.080558777
8.97,0.25248718,0.006057739
8.98,0.16281128,0.08164978
8.99,0.20233154,-0.0028762819
9,0.24240112,0.084396362
9.01,0.16465759,-0.0045623781
9.02,0.26008606,0.08253479
9.03,0.20030212,-0.0032119753
9.04,0.17703247,0.088439941
9.05,0.24740601,-0.0088500979
9.06,0.15164185,0.087333679
9.07,0.23298645,-0.0014190676
9.08,0.21583557,0.077209472
9.09,0.16346741,-0.0025329592
9.1,0.25827026,0.075767517
9.11,0.16957092,0.0044403074
9.12,0.20896912,0.080429077
9.13,0.24761963,-0.0057907107
9.14,0.16802978,0.081695556
9.15,0.25192261,-0.012062073
9.16,0.21032715,0.081085205
9.17,0.17315674,-0.0051040652
9.18,0.24861145,0.075592041
9.19,0.15753174,-0.002548218
9.2,0.22280884,0.073471069
9.21,0.23904419,-0.0024108889
9.22,0.17332458,0.06678772
9.23,0.2620697,-0.009277344
9.24,0.17221069,0.077468872
9.25,0.21438599,-0.010322571
9.26,0.24246216,0.078994751
9.27,0.17379761,-0.015014649
9.28,0.2575531,0.078292846
9.29,0.19290161,-0.007789612
9.3,0.18470764,0.068832397
9.31,0.25222778,-0.0058441164
9.32,0.16174316,0.069740295
9.33,0.25152588,-0.0066986086
9.34,0.21836853,0.071128845
9.35,0.1836853,-0.011917114
9.36,0.26091003,0.072647095
9.37,0.17015076,-0.013427735
9.38,0.24003601,0.072143554
9.39,0.24128723,-0.017662049
9.4,0.17724609,0.076286316
9.41,0.25413513,-0.0104599
9.42,0.17556763,0.067855835
9.43,0.20640564,-0.0099105837
9.44,0.24642944,0.066726684
9.45,0.16784668,-0.0070877077
9.46,0.26705933,0.069664001
9.47,0.20855713,-0.013832092
9.48,0.18942261,0.069824219
9.49,0.25901794,-0.015983582
9.5,0.17269897,0.071861267
9.51,0.24378967,-0.025398255
9.52,0.23855591,0.064361572
9.53,0.17520142,-0.015274048
9.54,0.26248169,0.062194824
9.55,0.20050049,-0.015266419
9.56,0.18795776,0.060317993
9.57,0.25750732,-0.010848999
9.58,0.16419983,0.066970825
9.59,0.23947144,-0.020446778
9.6,0.24876404,0.067764282
9.61,0.17907715,-0.017875672
9.62,0.27087402,0.064941406
9.63,0.20153809,-0.022354126
9.64,0.1940918,0.065536499
9.65,0.25900269,-0.025314331
9.66,0.16955566,0.065589905
9.67,0.23187256,-0.019844055
9.68,0.24076843,0.062225342
9.69,0.17263794,-0.020721436
9.7,0.27127075,0.057533264
9.71,0.18948364,-0.015556336
9.72,0.2119751,0.051254272
9.73,0.26055908,-0.022964478
9.74,0.17575073,0.061904907
9.75,0.24551392,-0.027267456
9.76,0.23907471,0.06073761
9.77,0.17536926,-0.030776978
9.78,0.26516724,0.062484741
9.79,0.18710327,-0.023277283
9.8,0.20024109,0.05355072
9.81,0.26223755,-0.022232056
9.82,0.17114258,0.054603576
9.83,0.26029968,-0.024818421
9.84,0.23059082,0.053977966
9.85,0.1910553,-0.03302002
9.86,0.26721191,0.05973053
9.87,0.18191528,-0.029281616
9.88,0.21340942,0.055969238
9.89,0.25680542,-0.033996582
9.9,0.17007446,0.057403564
9.91,0.26235962,-0.031234741
9.92,0.21742248,0.050697326
9.93,0.18435669,-0.029266358
9.94,0.26779175,0.04813385
9.95,0.17584228,-0.026908875
9.96,0.24119568,0.053054809
9.97,0.25332642,-0.035049439
9.98,0.18513489,0.054397583
9.99,0.27102661,-0.035003662

